date,geo,component,price_index,status,year,month
1981-07-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,33.5,,1981,7
1981-07-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Land only,40.8,E,1981,7
1981-07-01,"Toronto, Ontario",Total (house and land),32.2,,1981,7
1981-07-01,"Toronto, Ontario",House only,27.7,,1981,7
1981-07-01,"Toronto, Ontario",Land only,40.1,E,1981,7
1981-07-01,"Hamilton, Ontario",Total (house and land),32.7,,1981,7
1981-07-01,"Hamilton, Ontario",House only,26.6,,1981,7
1981-07-01,"Hamilton, Ontario",Land only,50.2,E,1981,7
1981-07-01,"St. Catharines-Niagara, Ontario",Total (house and land),31.2,,1981,7
1981-07-01,"St. Catharines-Niagara, Ontario",House only,29.2,,1981,7
1981-07-01,"St. Catharines-Niagara, Ontario",Land only,35.6,E,1981,7
1981-07-01,"Kitchener-Cambridge-Waterloo, Ontario",Total (house and land),34.9,,1981,7
1981-07-01,"Kitchener-Cambridge-Waterloo, Ontario",House only,31.4,,1981,7
1981-07-01,"Kitchener-Cambridge-Waterloo, Ontario",Land only,43.7,E,1981,7
1981-07-01,"London, Ontario",Total (house and land),34.1,,1981,7
1981-07-01,"London, Ontario",House only,29.7,,1981,7
1981-07-01,"London, Ontario",Land only,51.6,E,1981,7
1981-07-01,"Windsor, Ontario",Total (house and land),60.6,,1981,7
1981-07-01,"Windsor, Ontario",House only,63.9,,1981,7
1981-07-01,"Windsor, Ontario",Land only,47.5,E,1981,7
1981-07-01,"Greater Sudbury, Ontario",Total (house and land),57.1,,1981,7
1981-07-01,"Greater Sudbury, Ontario",House only,57.2,,1981,7
1981-07-01,"Greater Sudbury, Ontario",Land only,53.7,E,1981,7
1981-07-01,"Winnipeg, Manitoba",Total (house and land),28.5,,1981,7
1981-07-01,"Winnipeg, Manitoba",House only,32.0,,1981,7
1981-07-01,"Winnipeg, Manitoba",Land only,19.0,E,1981,7
1981-07-01,"Regina, Saskatchewan",Total (house and land),21.9,,1981,7
1981-07-01,"Regina, Saskatchewan",House only,23.1,,1981,7
1981-07-01,"Regina, Saskatchewan",Land only,17.8,E,1981,7
1981-07-01,"Saskatoon, Saskatchewan",Total (house and land),35.9,,1981,7
1981-07-01,"Saskatoon, Saskatchewan",House only,39.2,,1981,7
1981-07-01,"Saskatoon, Saskatchewan",Land only,27.8,E,1981,7
1981-07-01,"Calgary, Alberta",Total (house and land),27.1,,1981,7
1981-07-01,"Calgary, Alberta",House only,30.6,,1981,7
1981-07-01,"Calgary, Alberta",Land only,20.0,E,1981,7
1981-07-01,"Edmonton, Alberta",Total (house and land),37.4,,1981,7
1981-07-01,"Edmonton, Alberta",House only,38.4,,1981,7
1981-07-01,"Edmonton, Alberta",Land only,33.6,E,1981,7
1981-07-01,"Vancouver, British Columbia",Total (house and land),91.8,,1981,7
1981-07-01,"Vancouver, British Columbia",House only,97.7,,1981,7
1981-07-01,"Vancouver, British Columbia",Land only,84.2,E,1981,7
1981-07-01,"Victoria, British Columbia",Total (house and land),130.8,,1981,7
1981-07-01,"Victoria, British Columbia",House only,206.2,,1981,7
1981-07-01,"Victoria, British Columbia",Land only,52.5,E,1981,7
1981-08-01,Canada,Total (house and land),40.6,,1981,8
1981-08-01,Canada,House only,39.0,,1981,8
1981-08-01,Canada,Land only,41.5,E,1981,8
1981-08-01,"St. John's, Newfoundland and Labrador",Total (house and land),36.4,,1981,8
1981-08-01,"St. John's, Newfoundland and Labrador",House only,37.8,,1981,8
1981-08-01,"St. John's, Newfoundland and Labrador",Land only,31.9,E,1981,8
1981-08-01,"Halifax, Nova Scotia",Land only,32.5,E,1981,8
1981-08-01,"Saint John, Fredericton, and Moncton, New Brunswick",Total (house and land),58.3,,1981,8
1981-08-01,"Saint John, Fredericton, and Moncton, New Brunswick",House only,64.6,,1981,8
1981-08-01,"Saint John, Fredericton, and Moncton, New Brunswick",Land only,39.0,E,1981,8
1981-08-01,"Québec, Quebec",Total (house and land),31.6,,1981,8
1981-08-01,"Québec, Quebec",House only,36.6,,1981,8
1981-08-01,"Québec, Quebec",Land only,21.3,E,1981,8
1981-08-01,"Montréal, Quebec",Total (house and land),30.3,,1981,8
1981-08-01,"Montréal, Quebec",House only,31.7,,1981,8
1981-08-01,"Montréal, Quebec",Land only,21.7,E,1981,8
1981-08-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Total (house and land),35.2,,1981,8
1981-08-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,33.9,,1981,8
1981-08-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Land only,40.8,E,1981,8
1981-08-01,"Toronto, Ontario",Total (house and land),32.5,,1981,8
1981-08-01,"Toronto, Ontario",House only,28.0,,1981,8
1981-08-01,"Toronto, Ontario",Land only,40.1,E,1981,8
1981-08-01,"Hamilton, Ontario",Total (house and land),32.7,,1981,8
1981-08-01,"Hamilton, Ontario",House only,26.7,,1981,8
1981-08-01,"Hamilton, Ontario",Land only,50.2,E,1981,8
1981-08-01,"St. Catharines-Niagara, Ontario",Total (house and land),31.2,,1981,8
1981-08-01,"St. Catharines-Niagara, Ontario",House only,29.2,,1981,8
1981-08-01,"St. Catharines-Niagara, Ontario",Land only,35.6,E,1981,8
1981-08-01,"Kitchener-Cambridge-Waterloo, Ontario",Total (house and land),34.9,,1981,8
1981-08-01,"Kitchener-Cambridge-Waterloo, Ontario",House only,31.4,,1981,8
1981-08-01,"Kitchener-Cambridge-Waterloo, Ontario",Land only,43.7,E,1981,8
1981-08-01,"London, Ontario",Total (house and land),34.1,,1981,8
1981-08-01,"London, Ontario",House only,29.7,,1981,8
1981-08-01,"London, Ontario",Land only,51.6,E,1981,8
1981-08-01,"Windsor, Ontario",Total (house and land),60.6,,1981,8
1981-08-01,"Windsor, Ontario",House only,63.9,,1981,8
1981-08-01,"Windsor, Ontario",Land only,47.5,E,1981,8
1981-08-01,"Greater Sudbury, Ontario",Total (house and land),57.2,,1981,8
1981-08-01,"Greater Sudbury, Ontario",House only,57.5,,1981,8
1981-08-01,"Greater Sudbury, Ontario",Land only,53.7,E,1981,8
1981-08-01,"Winnipeg, Manitoba",Total (house and land),29.0,,1981,8
1981-08-01,"Winnipeg, Manitoba",House only,32.9,,1981,8
1981-08-01,"Winnipeg, Manitoba",Land only,19.0,E,1981,8
1981-08-01,"Regina, Saskatchewan",Total (house and land),22.2,,1981,8
1981-08-01,"Regina, Saskatchewan",House only,23.3,,1981,8
1981-08-01,"Regina, Saskatchewan",Land only,18.6,E,1981,8
1981-08-01,"Saskatoon, Saskatchewan",Total (house and land),35.9,,1981,8
1981-08-01,"Saskatoon, Saskatchewan",House only,39.2,,1981,8
1981-08-01,"Saskatoon, Saskatchewan",Land only,27.8,E,1981,8
1981-08-01,"Calgary, Alberta",Total (house and land),27.1,,1981,8
1981-08-01,"Calgary, Alberta",House only,30.7,,1981,8
1981-08-01,"Calgary, Alberta",Land only,20.0,E,1981,8
1981-08-01,"Edmonton, Alberta",Total (house and land),37.7,,1981,8
1981-08-01,"Edmonton, Alberta",House only,38.8,,1981,8
1981-08-01,"Edmonton, Alberta",Land only,33.6,E,1981,8
1981-08-01,"Vancouver, British Columbia",Total (house and land),87.3,,1981,8
1981-08-01,"Vancouver, British Columbia",House only,89.8,,1981,8
1981-08-01,"Vancouver, British Columbia",Land only,83.3,E,1981,8
1981-08-01,"Victoria, British Columbia",Total (house and land),130.8,,1981,8
1981-08-01,"Victoria, British Columbia",House only,206.2,,1981,8
1981-08-01,"Victoria, British Columbia",Land only,52.5,E,1981,8
1981-09-01,Canada,Total (house and land),40.4,,1981,9
1981-09-01,Canada,House only,39.0,,1981,9
1981-09-01,Canada,Land only,40.9,E,1981,9
1981-09-01,"St. John's, Newfoundland and Labrador",Total (house and land),36.4,,1981,9
1981-09-01,"St. John's, Newfoundland and Labrador",House only,37.8,,1981,9
1981-09-01,"St. John's, Newfoundland and Labrador",Land only,31.9,E,1981,9
1981-09-01,"Halifax, Nova Scotia",Land only,32.5,E,1981,9
1981-09-01,"Saint John, Fredericton, and Moncton, New Brunswick",Total (house and land),58.3,,1981,9
1981-09-01,"Saint John, Fredericton, and Moncton, New Brunswick",House only,64.6,,1981,9
1981-09-01,"Saint John, Fredericton, and Moncton, New Brunswick",Land only,39.0,E,1981,9
1981-09-01,"Québec, Quebec",Total (house and land),31.8,,1981,9
1981-09-01,"Québec, Quebec",House only,36.6,,1981,9
1981-09-01,"Québec, Quebec",Land only,21.4,E,1981,9
1981-09-01,"Montréal, Quebec",Total (house and land),30.7,,1981,9
1981-09-01,"Montréal, Quebec",House only,32.1,,1981,9
1981-09-01,"Montréal, Quebec",Land only,22.6,E,1981,9
1981-09-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Total (house and land),35.2,,1981,9
1981-09-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,33.9,,1981,9
1981-09-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Land only,40.8,E,1981,9
1981-09-01,"Toronto, Ontario",Total (house and land),32.6,,1981,9
1981-09-01,"Toronto, Ontario",House only,28.1,,1981,9
1981-09-01,"Toronto, Ontario",Land only,40.1,E,1981,9
1981-09-01,"Hamilton, Ontario",Total (house and land),32.7,,1981,9
1981-09-01,"Hamilton, Ontario",House only,26.7,,1981,9
1981-09-01,"Hamilton, Ontario",Land only,50.2,E,1981,9
1981-09-01,"St. Catharines-Niagara, Ontario",Total (house and land),31.2,,1981,9
1981-09-01,"St. Catharines-Niagara, Ontario",House only,29.2,,1981,9
1981-09-01,"St. Catharines-Niagara, Ontario",Land only,35.6,E,1981,9
1981-09-01,"Kitchener-Cambridge-Waterloo, Ontario",Total (house and land),35.0,,1981,9
1981-09-01,"Kitchener-Cambridge-Waterloo, Ontario",House only,31.6,,1981,9
1981-09-01,"Kitchener-Cambridge-Waterloo, Ontario",Land only,44.0,E,1981,9
1981-09-01,"London, Ontario",Total (house and land),34.2,,1981,9
1981-09-01,"London, Ontario",House only,29.7,,1981,9
1981-09-01,"London, Ontario",Land only,52.0,E,1981,9
1981-09-01,"Windsor, Ontario",Total (house and land),58.3,,1981,9
1981-09-01,"Windsor, Ontario",House only,60.8,,1981,9
1981-09-01,"Windsor, Ontario",Land only,47.5,E,1981,9
1981-09-01,"Greater Sudbury, Ontario",Total (house and land),57.2,,1981,9
1981-09-01,"Greater Sudbury, Ontario",House only,57.5,,1981,9
1981-09-01,"Greater Sudbury, Ontario",Land only,53.7,E,1981,9
1981-09-01,"Winnipeg, Manitoba",Total (house and land),29.0,,1981,9
1981-09-01,"Winnipeg, Manitoba",House only,32.9,,1981,9
1981-09-01,"Winnipeg, Manitoba",Land only,19.0,E,1981,9
1981-09-01,"Regina, Saskatchewan",Total (house and land),22.2,,1981,9
1981-09-01,"Regina, Saskatchewan",House only,23.3,,1981,9
1981-09-01,"Regina, Saskatchewan",Land only,18.6,E,1981,9
1981-09-01,"Saskatoon, Saskatchewan",Total (house and land),35.9,,1981,9
1981-09-01,"Saskatoon, Saskatchewan",House only,39.2,,1981,9
1981-09-01,"Saskatoon, Saskatchewan",Land only,27.8,E,1981,9
1981-09-01,"Calgary, Alberta",Total (house and land),27.2,,1981,9
1981-09-01,"Calgary, Alberta",House only,30.7,,1981,9
1981-09-01,"Calgary, Alberta",Land only,20.1,E,1981,9
1981-09-01,"Edmonton, Alberta",Total (house and land),37.7,,1981,9
1981-09-01,"Edmonton, Alberta",House only,38.8,,1981,9
1981-09-01,"Edmonton, Alberta",Land only,33.6,E,1981,9
1981-09-01,"Vancouver, British Columbia",Total (house and land),84.4,,1981,9
1981-09-01,"Vancouver, British Columbia",House only,89.3,,1981,9
1981-09-01,"Vancouver, British Columbia",Land only,78.0,E,1981,9
1981-09-01,"Victoria, British Columbia",Total (house and land),125.2,,1981,9
1981-09-01,"Victoria, British Columbia",House only,200.8,,1981,9
1981-09-01,"Victoria, British Columbia",Land only,49.0,E,1981,9
1981-10-01,Canada,Total (house and land),40.3,,1981,10
1981-10-01,Canada,House only,38.8,,1981,10
1981-10-01,Canada,Land only,40.9,E,1981,10
1981-10-01,"St. John's, Newfoundland and Labrador",Total (house and land),36.4,,1981,10
1981-10-01,"St. John's, Newfoundland and Labrador",House only,37.8,,1981,10
1981-10-01,"St. John's, Newfoundland and Labrador",Land only,31.9,E,1981,10
1981-10-01,"Halifax, Nova Scotia",Land only,32.5,E,1981,10
1981-10-01,"Saint John, Fredericton, and Moncton, New Brunswick",Total (house and land),57.2,,1981,10
1981-10-01,"Saint John, Fredericton, and Moncton, New Brunswick",House only,62.7,,1981,10
1981-10-01,"Saint John, Fredericton, and Moncton, New Brunswick",Land only,39.0,E,1981,10
1981-10-01,"Québec, Quebec",Total (house and land),31.8,,1981,10
1981-10-01,"Québec, Quebec",House only,36.6,,1981,10
1981-10-01,"Québec, Quebec",Land only,21.5,E,1981,10
1981-10-01,"Montréal, Quebec",Total (house and land),31.0,,1981,10
1981-10-01,"Montréal, Quebec",House only,32.4,,1981,10
1981-10-01,"Montréal, Quebec",Land only,22.6,E,1981,10
1981-10-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Total (house and land),35.2,,1981,10
1981-10-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,33.9,,1981,10
1981-10-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Land only,40.8,E,1981,10
1981-10-01,"Toronto, Ontario",Total (house and land),32.5,,1981,10
1981-10-01,"Toronto, Ontario",House only,28.1,,1981,10
1981-10-01,"Toronto, Ontario",Land only,40.1,E,1981,10
1981-10-01,"Hamilton, Ontario",Total (house and land),32.7,,1981,10
1981-10-01,"Hamilton, Ontario",House only,26.7,,1981,10
1981-10-01,"Hamilton, Ontario",Land only,50.2,E,1981,10
1981-10-01,"St. Catharines-Niagara, Ontario",Total (house and land),31.2,,1981,10
1981-10-01,"St. Catharines-Niagara, Ontario",House only,29.2,,1981,10
1981-10-01,"St. Catharines-Niagara, Ontario",Land only,35.6,E,1981,10
1981-10-01,"Kitchener-Cambridge-Waterloo, Ontario",Total (house and land),35.2,,1981,10
1981-10-01,"Kitchener-Cambridge-Waterloo, Ontario",House only,31.7,,1981,10
1981-10-01,"Kitchener-Cambridge-Waterloo, Ontario",Land only,44.0,E,1981,10
1981-10-01,"London, Ontario",Total (house and land),34.2,,1981,10
1981-10-01,"London, Ontario",House only,29.7,,1981,10
1981-10-01,"London, Ontario",Land only,52.0,E,1981,10
1981-10-01,"Windsor, Ontario",Total (house and land),58.3,,1981,10
1981-10-01,"Windsor, Ontario",House only,60.8,,1981,10
1981-10-01,"Windsor, Ontario",Land only,47.5,E,1981,10
1981-10-01,"Greater Sudbury, Ontario",Total (house and land),57.2,,1981,10
1981-10-01,"Greater Sudbury, Ontario",House only,57.5,,1981,10
1981-10-01,"Greater Sudbury, Ontario",Land only,53.7,E,1981,10
1981-10-01,"Winnipeg, Manitoba",Total (house and land),29.0,,1981,10
1981-10-01,"Winnipeg, Manitoba",House only,32.9,,1981,10
1981-10-01,"Winnipeg, Manitoba",Land only,19.0,E,1981,10
1981-10-01,"Regina, Saskatchewan",Total (house and land),22.2,,1981,10
1981-10-01,"Regina, Saskatchewan",House only,23.3,,1981,10
1981-10-01,"Regina, Saskatchewan",Land only,18.6,E,1981,10
1981-10-01,"Saskatoon, Saskatchewan",Total (house and land),35.9,,1981,10
1981-10-01,"Saskatoon, Saskatchewan",House only,39.3,,1981,10
1981-10-01,"Saskatoon, Saskatchewan",Land only,27.8,E,1981,10
1981-10-01,"Calgary, Alberta",Total (house and land),27.3,,1981,10
1981-10-01,"Calgary, Alberta",House only,30.8,,1981,10
1981-10-01,"Calgary, Alberta",Land only,20.1,E,1981,10
1981-10-01,"Edmonton, Alberta",Total (house and land),37.7,,1981,10
1981-10-01,"Edmonton, Alberta",House only,38.8,,1981,10
1981-10-01,"Edmonton, Alberta",Land only,33.6,E,1981,10
1981-10-01,"Vancouver, British Columbia",Total (house and land),82.4,,1981,10
1981-10-01,"Vancouver, British Columbia",House only,85.2,,1981,10
1981-10-01,"Vancouver, British Columbia",Land only,78.0,E,1981,10
1981-10-01,"Victoria, British Columbia",Total (house and land),124.9,,1981,10
1981-10-01,"Victoria, British Columbia",House only,200.6,,1981,10
1981-10-01,"Victoria, British Columbia",Land only,49.0,E,1981,10
1981-11-01,Canada,Total (house and land),40.2,,1981,11
1981-11-01,Canada,House only,38.8,,1981,11
1981-11-01,Canada,Land only,40.4,E,1981,11
1981-11-01,"St. John's, Newfoundland and Labrador",Total (house and land),37.1,,1981,11
1981-11-01,"St. John's, Newfoundland and Labrador",House only,38.5,,1981,11
1981-11-01,"St. John's, Newfoundland and Labrador",Land only,31.9,E,1981,11
1981-11-01,"Halifax, Nova Scotia",Land only,38.0,E,1981,11
1981-11-01,"Saint John, Fredericton, and Moncton, New Brunswick",Total (house and land),57.2,,1981,11
1981-11-01,"Saint John, Fredericton, and Moncton, New Brunswick",House only,62.7,,1981,11
1981-11-01,"Saint John, Fredericton, and Moncton, New Brunswick",Land only,39.0,E,1981,11
1981-11-01,"Québec, Quebec",Total (house and land),32.0,,1981,11
1981-11-01,"Québec, Quebec",House only,36.8,,1981,11
1981-11-01,"Québec, Quebec",Land only,21.8,E,1981,11
1981-11-01,"Montréal, Quebec",Total (house and land),31.2,,1981,11
1981-11-01,"Montréal, Quebec",House only,32.7,,1981,11
1981-11-01,"Montréal, Quebec",Land only,22.6,E,1981,11
1981-11-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Total (house and land),36.3,,1981,11
1981-11-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,35.2,,1981,11
1981-11-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Land only,41.3,E,1981,11
1981-11-01,"Toronto, Ontario",Total (house and land),32.5,,1981,11
1981-11-01,"Toronto, Ontario",House only,28.1,,1981,11
1981-11-01,"Toronto, Ontario",Land only,40.1,E,1981,11
1981-11-01,"Hamilton, Ontario",Total (house and land),32.7,,1981,11
1981-11-01,"Hamilton, Ontario",House only,26.7,,1981,11
1981-11-01,"Hamilton, Ontario",Land only,50.2,E,1981,11
1981-11-01,"St. Catharines-Niagara, Ontario",Total (house and land),31.2,,1981,11
1981-11-01,"St. Catharines-Niagara, Ontario",House only,29.2,,1981,11
1981-11-01,"St. Catharines-Niagara, Ontario",Land only,35.6,E,1981,11
1981-11-01,"Kitchener-Cambridge-Waterloo, Ontario",Total (house and land),35.4,,1981,11
1981-11-01,"Kitchener-Cambridge-Waterloo, Ontario",House only,32.0,,1981,11
1981-11-01,"Kitchener-Cambridge-Waterloo, Ontario",Land only,44.0,E,1981,11
1981-11-01,"London, Ontario",Total (house and land),34.2,,1981,11
1981-11-01,"London, Ontario",House only,29.7,,1981,11
1981-11-01,"London, Ontario",Land only,52.0,E,1981,11
1981-11-01,"Windsor, Ontario",Total (house and land),58.3,,1981,11
1981-11-01,"Windsor, Ontario",House only,60.8,,1981,11
1981-11-01,"Windsor, Ontario",Land only,47.5,E,1981,11
1981-11-01,"Greater Sudbury, Ontario",Total (house and land),58.2,,1981,11
1981-11-01,"Greater Sudbury, Ontario",House only,58.6,,1981,11
1981-11-01,"Greater Sudbury, Ontario",Land only,54.1,E,1981,11
1981-11-01,"Winnipeg, Manitoba",Total (house and land),29.0,,1981,11
1981-11-01,"Winnipeg, Manitoba",House only,32.9,,1981,11
1981-11-01,"Winnipeg, Manitoba",Land only,19.0,E,1981,11
1981-11-01,"Regina, Saskatchewan",Total (house and land),22.5,,1981,11
1981-11-01,"Regina, Saskatchewan",House only,23.3,,1981,11
1981-11-01,"Regina, Saskatchewan",Land only,19.6,E,1981,11
1981-11-01,"Saskatoon, Saskatchewan",Total (house and land),35.9,,1981,11
1981-11-01,"Saskatoon, Saskatchewan",House only,39.3,,1981,11
1981-11-01,"Saskatoon, Saskatchewan",Land only,27.8,E,1981,11
1981-11-01,"Calgary, Alberta",Total (house and land),27.4,,1981,11
1981-11-01,"Calgary, Alberta",House only,31.0,,1981,11
1981-11-01,"Calgary, Alberta",Land only,20.1,E,1981,11
1981-11-01,"Edmonton, Alberta",Total (house and land),37.7,,1981,11
1981-11-01,"Edmonton, Alberta",House only,39.1,,1981,11
1981-11-01,"Edmonton, Alberta",Land only,33.3,E,1981,11
1981-11-01,"Vancouver, British Columbia",Total (house and land),78.2,,1981,11
1981-11-01,"Vancouver, British Columbia",House only,81.1,,1981,11
1981-11-01,"Vancouver, British Columbia",Land only,74.0,E,1981,11
1981-11-01,"Victoria, British Columbia",Total (house and land),124.2,,1981,11
1981-11-01,"Victoria, British Columbia",House only,198.5,,1981,11
1981-11-01,"Victoria, British Columbia",Land only,49.0,E,1981,11
1981-12-01,Canada,Total (house and land),40.3,,1981,12
1981-12-01,Canada,House only,38.9,,1981,12
1981-12-01,Canada,Land only,40.5,E,1981,12
1981-12-01,"St. John's, Newfoundland and Labrador",Total (house and land),37.1,,1981,12
1981-12-01,"St. John's, Newfoundland and Labrador",House only,38.5,,1981,12
1981-12-01,"St. John's, Newfoundland and Labrador",Land only,31.9,E,1981,12
1981-12-01,"Halifax, Nova Scotia",Land only,38.0,E,1981,12
1981-12-01,"Saint John, Fredericton, and Moncton, New Brunswick",Total (house and land),57.2,,1981,12
1981-12-01,"Saint John, Fredericton, and Moncton, New Brunswick",House only,62.7,,1981,12
1981-12-01,"Saint John, Fredericton, and Moncton, New Brunswick",Land only,39.0,E,1981,12
1981-12-01,"Québec, Quebec",Total (house and land),32.0,,1981,12
1981-12-01,"Québec, Quebec",House only,36.8,,1981,12
1981-12-01,"Québec, Quebec",Land only,21.8,E,1981,12
